Time	x	theta1	theta2
2650.925	0.10877989270950392	0.004756055516246569	-0.12545806546660046
2650.948	0.10877989270950392	0.004756055516246569	-0.12545806546660046
2650.976	0.10818947721160262	0.005813530925875696	-0.13363379317439378
2651	0.10736289551454087	0.006166024115375865	-0.13612381716809407
2651.022	0.10641823071789883	0.007576004972904038	-0.1332781438607741
2651.049	0.10641823071789883	0.007576004972904038	-0.1332781438607741
2651.071	0.10559164902083704	0.00792850243119155	-0.1258133526317368
2651.097	0.10452890112461473	0.008281000874654281	-0.11338746735851175
2651.116	0.10452890112461473	0.008281000874654281	-0.11338746735851175
2651.445	0.09295675736574967	0.0012311692527298594	0.10417557632925722
2651.467	0.09213017566868789	-0.001941214057251209	0.11800794111663074
2651.487	0.09165784327036686	-0.0047611257411827	0.12653128351619997
2651.508	0.09165784327036686	-0.0047611257411827	0.12653128351619997
2651.54	0.09118551087204584	-0.00899107126469668	0.13079638346750783
2651.56	0.09094934467288532	-0.01181111965342207	0.1300853694067598
2651.587	0.09106742777246558	-0.01639390860783277	0.124754845815884
2651.608	0.09106742777246558	-0.01639390860783277	0.124754845815884
2651.669	0.0915397601707866	-0.022739897599427173	0.09992360973349396
2651.954	0.09697158275147838	-0.014983787493328713	-0.09495798342878838
2651.978	0.09697158275147838	-0.014983787493328713	-0.09495798342878838
2652.018	0.09756199824937964	0.0001737083493176714	-0.11871058054128744
2652.044	0.09756199824937964	0.0001737083493176714	-0.11871058054128744
2652.065	0.09827049684686118	0.005108546670112163	-0.12581335263173665
2652.097	0.09838857994644143	0.0132161070615352	-0.12616865576321015
2652.119	0.09838857994644143	0.020971970643110904	-0.12190606163429908
2652.142	0.09838857994644143	0.020971970643110904	-0.12190606163429908
2652.163	0.09838857994644143	0.02802383851281239	-0.11409702604218995
2652.184	0.09838857994644143	0.02802383851281239	-0.11409702604218995
2652.534	0.10051407573888604	0.01956173345437061	0.09708997678457265
2652.564	0.10122257433636757	0.010396014677463256	0.10842943403631458
2652.586	0.1021672391330096	0.0012311692527298594	0.11623334921350757
2652.612	0.1021672391330096	0.0012311692527298594	0.11623334921350757
2652.638	0.10287573773049113	-0.008638570703706622	0.12049299846883287
2652.7	0.10488315042335548	-0.027323666845779186	0.11445912493140387
2652.731	0.10606398141915803	-0.03578759050225021	0.10523886036020465
2652.753	0.10748097861412109	-0.04354842621509594	0.0924869803507121
2652.776	0.10748097861412109	-0.04354842621509594	0.0924869803507121
2652.794	0.10889797580908417	-0.050605997410171084	0.07621455041898942
