Time	x	theta1	theta2
0.	-0.0025797899523082313	0.006825547289797364	-0.04992266465936128
0.02299999999991087	-0.0025797899523082313	0.006825547289797364	-0.04992266465936128
0.04599999999982174	-0.002702637092894311	0.005725401924617252	-0.02826993072364996
0.07599999999979445	-0.0025797899523082313	0.004625263489040242	-0.009564209183807234
0.10999999999989996	-0.0022112485305499086	0.0013248764441055828	0.012071994899532514
0.13799999999991996	-0.0022112485305499086	-0.00014195547334958016	0.033346938920600894
0.16499999999996362	-0.0018427071087916136	-0.003442333212399778	0.05206638220424291
0.19299999999998363	-0.0018427071087916136	-0.003442333212399778	0.05206638220424291
0.2179999999998472	-0.0009827771246888328	-0.007476182764375117	0.06786337790724466
0.2559999999998581	-0.0009827771246888328	-0.0089430638573574	0.08404535578913533
0.2819999999999254	0.	-0.014077319950050095	0.09435420648108743
0.31199999999989814	0.0004913885623444303	-0.01627782113542158	0.10319833425151526
0.33599999999978536	0.0013513185464471833	-0.01957872405368545	0.10725455949953934
0.35399999999981446	0.0013513185464471833	-0.01957872405368545	0.10725455949953934
0.3809999999998581	0.0019655542493776934	-0.020679070663796505	0.109098879957654
0.4069999999999254	0.0024569428117221237	-0.021412648900187164	0.10614814339743918
0.4659999999998945	0.003931108498755415	-0.022879840342967937	0.08919859305070578
0.4899999999997817	0.003931108498755415	-0.022879840342967937	0.08919859305070578
0.5199999999999818	0.004545344201685869	-0.02177944231550613	0.07852650798523819
0.5399999999999636	0.0050367327640302995	-0.02031228574390229	0.06382082902612526
0.56899999999996	0.00552812132637473	-0.016644578709053413	0.04545777308919192
0.5949999999997999	0.00552812132637473	-0.016644578709053413	0.04545777308919192
0.6199999999998909	0.00589666274813308	-0.014077319950050179	0.028944305564300745
0.6399999999998727	0.00651089845106359	-0.010776692655359474	0.00803800153595042
0.7239999999999327	0.006879439872821913	-0.002342204908478136	-0.028269930723649795
0.7519999999999527	0.007002287013408021	0.003158420719445449	-0.04625133988241733
0.7809999999999491	0.007125134153994128	0.0064588313159136	-0.06204308709111973
0.8049999999998363	0.007002287013408021	0.01195968974992606	-0.07490810112835698
0.8339999999998327	0.006879439872821913	0.0167273871732607	-0.08484092320471512
0.8639999999998054	0.006879439872821913	0.0167273871732607	-0.08484092320471512
0.8919999999998254	0.006388051310477483	0.02112867371489655	-0.09220392764543293
0.918999999999869	0.0060195098887192156	0.025163543934173402	-0.09478214335175042
0.9489999999998417	0.005773815607546945	0.026630867609162306	-0.09625569213342082
0.9739999999999327	0.0050367327640302995	0.029565690185249162	-0.09330880096470014
0.9989999999997963	0.004545344201685869	0.03103319542088863	-0.08668122640821986
1.0199999999999818	0.004545344201685869	0.03103319542088863	-0.08668122640821986
1.0449999999998454	0.003931108498755415	0.029932560399667338	-0.0774825266030101
1.0709999999999127	0.002948331374066554	0.031400082052348934	-0.0649826782014516
1.0939999999998236	0.002948331374066554	0.031400082052348934	-0.0649826782014516
1.1179999999999382	0.0019655542493776934	0.029932560399667504	-0.049555502693554666
1.1419999999998254	0.0009827771246888606	0.027731397830244708	-0.03340628883652075
1.1709999999998217	0.	0.025530369649199282	-0.015065251473076056
1.2009999999997945	-0.0009827771246888328	0.02039509983374758	0.004004138975053696
1.227999999999838	-0.0009827771246888328	0.02039509983374758	0.004004138975053696
1.2489999999997963	-0.0018427071087916136	0.014893618313967984	0.020507420364555818
1.2829999999999018	-0.002825484233480391	0.00902586413580317	0.036649333656371234
1.306999999999789	-0.0034397199364109288	0.002058293274557336	0.05316803055061336
1.3299999999999272	-0.003931108498755359	-0.005275890301441673	0.0663932351036757
1.3559999999999945	-0.003931108498755359	-0.005275890301441673	0.0663932351036757
1.3769999999999527	-0.004176802779927574	-0.013343835229790144	0.07521636016098775
1.40099999999984	-0.00491388562344422	-0.019945503556999627	0.08330936484326888
1.4249999999999545	-0.00491388562344422	-0.019945503556999627	0.08330936484326888
1.4589999999998327	-0.0050367327640302995	-0.026914880338067087	0.08809413266578013
