Time	x	theta1	theta2
463.003	0.17849470148541782	0.06712685626853897	-0.06094398746580681
463.031	0.17849470148541782	0.07810511730145686	-0.07034937308623115
463.07	0.17862570172949765	0.08320529437610456	-0.07779968558111428
463.106	0.17849470148541782	0.088307641726072	-0.08133026637879857
463.139	0.17862570172949765	0.08948542903153195	-0.08172261504857926
463.17	0.17836370124133796	0.08712997722615297	-0.07936871000417249
463.203	0.17862570172949765	0.08242051388082598	-0.07701524557568425
463.236	0.1784292013633779	0.07437935941273419	-0.06936936888492766
463.259	0.1784292013633779	0.07437935941273419	-0.06936936888492766
463.288	0.17862570172949765	0.06359991337783664	-0.059768710832833596
463.319	0.17862570172949763	0.05184890836770587	-0.04880322835674704
463.343	0.17849470148541782	0.03658306525511663	-0.035887058665772686
463.371	0.178363701241338	0.022890312064029663	-0.019847793522508476
463.404	0.178363701241338	0.006464446983097151	-0.00498678191437125
463.439	0.17849470148541782	-0.011915018684905186	0.009482064516017932
463.471	0.178363701241338	-0.027951241900266634	0.02551755730657852
463.495	0.178363701241338	-0.027951241900266634	0.02551755730657852
463.538	0.17823270099725813	-0.05652401819860797	0.05252107085470509
463.558	0.17823270099725813	-0.05652401819860797	0.05252107085470509
463.587	0.17823270099725813	-0.06749443188959531	0.06348884564527554
463.616	0.17836370124133796	-0.07808074074593903	0.07250375488329222
463.645	0.178363701241338	-0.08435817256899003	0.07877843519348643
463.674	0.17823270099725813	-0.0878906768732553	0.08309406652169841
463.702	0.17797070050909852	-0.08946102916761245	0.08387889107340875
463.737	0.17810170075317833	-0.0867130554518462	0.08270167351288195
463.77	0.178363701241338	-0.08278851192921224	0.07642507918561467
463.803	0.17836370124133796	-0.07494319618384643	0.06936750227423066
463.838	0.17810170075317833	-0.0639674039091976	0.06074623665521915
463.87	0.17823270099725813	-0.05182457341743424	0.049388639900148405
463.905	0.17823270099725813	-0.03695005651666863	0.03608084474489216
463.937	0.178363701241338	-0.0224748574222698	0.02082374699424995
463.97	0.17823270099725813	-0.005658038875676841	0.006353601138112056
463.993	0.17823270099725813	-0.005658038875676841	0.006353601138112056
464.036	0.17856020160745772	0.026997570451890322	-0.025128249105695732
464.059	0.17856020160745772	0.026997570451890322	-0.025128249105695732
464.103	0.178363701241338	0.05576503350946997	-0.05115243521919742
464.12	0.178363701241338	0.05576503350946997	-0.05115243521919742
464.151	0.17862570172949765	0.06673493323141749	-0.06211934838966495
464.181	0.17856020160745772	0.0771245514879915	-0.07211355184558978
464.208	0.178363701241338	0.08399012623785618	-0.07779968558111428
464.239	0.17849470148541782	0.08673744939407392	-0.08133026637879857
464.269	0.17849470148541782	0.08987805237921061	-0.08211497632702024
464.295	0.17849470148541782	0.08987805237921061	-0.08211497632702024
464.322	0.17862570172949763	0.08634493495949615	-0.08015329540543695
464.352	0.1784947014854178	0.08202814274144035	-0.07662304340945629
464.389	0.17875670197357743	0.0726148908808978	-0.068781398453468
464.419	0.17862570172949765	0.06281625741405363	-0.05898523909529209
464.443	0.178363701241338	0.05184890836770579	-0.04645429101196014
464.473	0.17849470148541782	0.03658306525511663	-0.033539370750176184
464.5	0.17849470148541782	0.02171688363340882	-0.02023891759141631
464.528	0.17849470148541782	0.02171688363340882	-0.02023891759141631
464.554	0.17829820111929806	0.005877867548243757	-0.0032270620756949297
464.587	0.17849470148541782	-0.011915018684905186	0.011046329094193006
464.62	0.17823270099725813	-0.026777665951552242	0.026691093710204065
464.653	0.17836370124133796	-0.04203762074274792	0.03960277751393906
464.676	0.17810170075317833	-0.05534904391033297	0.05369586380416421
464.711	0.17823270099725813	-0.06749443188959531	0.06505626418259447
464.738	0.17810170075317833	-0.07729628360941225	0.07328792846257569
464.786	0.17810170075317833	-0.08357331645014938	0.08034758131450116
464.82	0.17810170075317833	-0.0867130554518462	0.08348647235464503
464.853	0.178363701241338	-0.08749812290268734	0.08270167351288178
464.887	0.17810170075317833	-0.0867130554518462	0.08191692572098115
464.92	0.17823270099725813	-0.08161140081451916	0.07681727538337683
464.953	0.17823270099725813	-0.0737668091743316	0.06897551938099494
464.986	0.17823270099725813	-0.06357556190003007	0.05878751149959483
465.01	0.17823270099725813	-0.05104144679255869	0.046256693874349525
465.053	0.17829820111929806	-0.03714571352808422	0.03353750758095207
465.074	0.17849470148541782	-0.02208371484402259	0.018868134051561323
465.101	0.17823270099725813	-0.005658038875676841	0.005571496206096197
465.13	0.17823270099725813	-0.005658038875676841	0.005571496206096197
465.157	0.178363701241338	0.01037504313637439	-0.012025870195315945
465.186	0.178363701241338	0.027584357222244293	-0.025323834085626832
465.217	0.17849470148541782	0.04127917396068578	-0.04058304118906323
465.253	0.17849470148541782	0.054590108814657486	-0.05232714380091679
465.287	0.178363701241338	0.06751878963237952	-0.06368663024585951
465.325	0.17823270099725813	0.0765362477242442	-0.07191752098126626
465.37	0.178363701241338	0.08712997722615287	-0.08093793025607113
465.402	0.17862570172949765	0.08634493495949606	-0.08250735027574593
465.424	0.17862570172949765	0.08634493495949606	-0.08250735027574593
465.452	0.17862570172949763	0.08477500995968985	-0.08015329540543695
465.485	0.17875670197357746	0.07967417953857098	-0.07583867444296573
465.51	0.17875670197357743	0.07183075566217456	-0.06799747488807374
465.541	0.1784292013633779	0.06340399573912496	-0.05683087725540101
465.569	0.17849470148541782	0.04989114797129049	-0.0468457624068457
465.603	0.17849470148541782	0.03658306525511663	-0.03275684984425803
465.635	0.17823270099725813	0.020934614727686505	-0.017892217529781995
465.667	0.17836370124133796	0.004118140570990133	-0.002640491285892896
465.705	0.178363701241338	-0.011523946321839541	0.013001698278171837
465.736	0.17823270099725813	-0.026777665951552242	0.029038278443049965
465.771	0.17836370124133796	-0.042820416269163025	0.041951003072448916
465.806	0.17810170075317833	-0.05456577031147277	0.054479100216032195
465.835	0.17810170075317833	-0.06631866463649871	0.06544814367590718
465.868	0.17836370124133796	-0.07651187413100623	0.07328792846257602
