time	1	2	3	4
491.123		434		
491.123	218.75			
491.151				529.75
491.151			118.75	
491.151	223.25			
491.151		430.25		
491.181				529.75
491.181			118.75	
491.181	227.5			
491.181		426.25		
491.208				529.75
491.208			119	
491.208	231.5			
491.208		422.25		
491.239				529.75
491.239			118.75	
491.239	235.25			
491.239		418.75		
491.262				529.75
491.262			118.75	
491.262	235.25			
491.262		418.75		
491.282				530
491.282			118.75	
491.282	238.5			
491.282		415.25		
491.31				529.75
491.31			118.75	
491.31	241.25			
491.31		412.75		
491.338				529.75
491.338			118.75	
491.338	243.25			
491.338		410.5		
491.364				529.75
491.364			118.75	
491.364	245			
491.364		409		
491.394				529.75
491.394			118.75	
491.394	245			
491.394		409		
491.422				529.75
491.422			118.75	
491.422	245.75			
491.422		408.25		
491.458				530
491.458			119	
491.458	245.5			
491.458		408		
491.488				529.75
491.488			119	
491.488	244.75			
491.488		409		
491.516				529.75
491.516			119	
491.516	243			
491.516		410		
491.554				529.75
491.554			118.75	
491.554	240.5			
491.554		412.5		
491.58				530
491.58			118.75	
491.58	237.75			
491.58		415		
491.607				529.75
491.607			118.75	
491.607	234.25			
491.607		418.25		
491.636				529.75
491.636			118.75	
491.636	230.25			
491.636		421.75		
491.665				529.75
491.665			118.75	
491.665	226.5			
491.665		425.5		
491.695				529.75
491.695			118.75	
491.695	226.5			
491.695		425.5		
491.718				529.75
491.718			118.75	
491.718	222.25			
491.718		429.75		
491.749				529.75
491.749			118.75	
491.749	218			
491.749		433.75		
491.775				529.75
491.775			118.75	
491.775		437.75		
491.775	213.75			
491.807				529.75
491.807			118.75	
491.807		441		
491.807	210			
491.834				529.75
491.834			118.75	
491.834		444.5		
491.834	206.5			
491.861				529.75
491.861			118.75	
491.861		444.5		
491.861	206.5			
491.886				529.75
491.886			118.75	
491.886		447.25		
491.886	204			
491.91				530
491.91			118.75	
491.91		449.5		
491.91	201.5			
491.937				530
491.937			119	
491.937		451.25		
491.937	199.75			
491.964				529.75
491.964			118.75	
491.964		451.75		
491.964	199			
491.997				529.75
491.997			118.75	
491.997		451.75		
491.997	199			
492.023				529.75
492.023			118.75	
492.023		452		
492.023	199.25			
492.054				529.75
492.054			118.75	
492.054		451.25		
492.054	199.75			
492.081				529.75
492.081			118.75	
492.081		450.25		
492.107				529.75
492.107			118.75	
492.107		448		
492.107	204			
492.133				530
492.133			118.75	
492.133		445		
492.133	207.25			
492.163				530
492.163			118.75	
492.163		445		
492.163	207.25			
492.187				530
492.187			119	
492.187		442		
492.187	210.25			
492.215				530
492.215			118.75	
492.215		438.75		
492.215	214			
492.238				529.75
492.238			118.75	
492.238		434.5		
492.238	218.25			
492.261				529.75
492.261			118.75	
492.261		434.5		
492.261	218.25			
492.288				529.75
492.288			119	
492.288	222.25			
492.288		431		
492.323				529.75
492.323			118.75	
492.323	226.75			
492.323		426.75		
492.348				530
492.348			118.75	
492.348	231			
492.348		422.5		
492.378				529.75
492.378			118.75	
492.378	235			
492.378		419		
492.406				529.75
492.406			118.75	
492.406	238.25			
492.406		415.75		
492.43				529.75
492.43			118.75	
492.43	238.25			
492.43		415.75		
492.457				529.75
492.457			119	
492.457	241			
492.457		413		
492.488				529.75
492.488			118.75	
492.488	243			
492.488		411		
492.514				529.75
492.514			118.75	
492.514	245			
492.514		409		
492.541				529.75
492.541			118.75	
492.541	245.75			
492.541		408.25		
492.57				529.75
492.57			118.75	
492.57	246			
492.57		408		
492.599				529.75
492.599			118.75	
492.599	245			
492.599		409		
492.63				529.75
492.63			118.75	
492.63	245			
492.63		409		
492.649				529.75
492.649			118.75	
492.649	243.25			
492.649		410		
492.676				529.75
492.676			118.75	
492.676	241.25			
492.676		412.25		
492.7				529.75
492.7			118.75	
492.7	238.25			
492.7		414.75		
492.728				529.75
492.728			118.75	
492.728	238.25			
492.728		414.75		
492.756				529.75
492.756			118.75	
492.756	234.75			
492.756		417.75		
492.781				529.75
492.781			119	
492.781	231			
492.781		421.25		
492.806				529.75
492.806			118.75	
492.806	227			
492.806		425.25		
492.835				529.75
492.835			118.75	
492.835	222.5			
492.835		429.25		
492.867				529.75
492.867			118.75	
492.867		433.5		
492.867	218.25			
492.895				529.75
492.895			118.75	
492.895		433.5		
492.895	218.25			
492.922				529.5
492.922			118.5	
492.922		436.75		
492.922	214			
492.952				529.75
492.952			118.75	
492.952		440.75		
492.952	210.25			
492.981				530
492.981			118.75	
492.981		444.25		
492.981	206.75			
493.008				529.5
493.008			118.75	
493.008		447.25		
493.008	204			
493.037				529.75
493.037			118.75	
493.037		449.25		
493.037	201.75			
493.072				529.75
493.072			118.5	
493.072		451.25		
493.072	200			
493.11				529.75
493.11			118.75	
493.11		451.75		
493.11	199			
493.137				529.5
493.137			118.75	
493.137		452		
493.137	199.25			
493.169				529.75
493.169			118.75	
493.169		451.25		
493.169	200			
493.194				529.75
493.194			118.75	
493.194		451.25		
493.194	200			
493.217				529.5
493.217			118.75	
493.217		450.25		
493.217	201.5			
493.251				529.75
493.251			118.75	
493.251		448.25		
493.251	203.75			
493.274				530
493.274			118.75	
493.274		445.5		
493.274	206.5			
493.299				530
493.299			118.75	
493.299		445.5		
493.299	206.5			
493.322				529.75
493.322			118.5	
493.322		442.75		
493.322	210.25			
493.351				529.75
493.351			118.75	
493.351		439		
493.351	213.75			
493.384				530
493.384			118.75	
493.384		435.25		
493.384	218.25			
493.415				530
493.415			118.75	
493.415		431		
493.415	222.25			
493.447				529.75
493.447			118.75	
493.447	226.5			
493.447		427		
493.471				529.75
493.471			118.75	
493.471	230.5			
493.471		423.25		
493.499				529.75
493.499			118.75	
493.499	234.5			
493.499		419.5		
493.528				529.75
493.528			118.75	
493.528	234.5			
493.528		419.5		
493.554				530
493.554			119	
493.554	238			
493.554		416		
493.588				529.75
493.588			119	
493.588	240.75			
493.588		413		
493.614				529.75
493.614			118.75	
493.614	243			
493.614		411		
493.646				529.75
493.646			118.75	
493.646	244.75			
493.646		409.25		
493.669				530
493.669			118.75	
493.669	245.75			
493.669		408.25		
493.693				530
493.693			118.75	
493.693	245.75			
493.693		408.25		
493.719				529.75
493.719			118.75	
493.719	246			
493.719		408		
493.75				529.75
493.75			118.75	
493.75	245			
493.75		408.75		
493.775				529.75
493.775			119	
493.775	243.5			
493.775		410		
493.806				529.75
493.806			118.75	
493.806	241.5			
493.806		412		
