time	1	2	3	4
791.047			52.75	
791.047				494.75
791.047		199		
791.047	396			
791.078			52.25	
791.078			52.5	
791.078				494.5
791.078		197.5		
791.078	391.25			
791.109			52.5	
791.109				494.75
791.109		195		
791.109	386.5			
791.146			53	
791.146				495.25
791.146				495
791.146		192.25		
791.146	382.5			
791.182			53.5	
791.182				495.5
791.182		188.5		
791.182	378			
791.215			54	
791.215				495.75
791.215		184.5		
791.215	374.25			
791.246			54.75	
791.246				496.5
791.246				496.5
791.246		180.25		
791.246	371			
791.273			55.25	
791.273				497.5
791.273				497.25
791.273		176		
791.273	368.25			
791.305			55.75	
791.305				497.75
791.305		171.75		
791.305	366.25			
791.339			56.75	
791.339			56.5	
791.339				498.75
791.339		167.5		
791.339	365.25			
791.38			57.25	
791.38			57	
791.38				499.25
791.38		164		
791.38	364.75			
791.426			58.75	
791.426				500.75
791.426		158.5		
791.426	367.75			
791.451			58.75	
791.451				500.75
791.451		158.5		
791.451	367.75			
791.482			59.25	
791.482				501.5
791.482		156.5		
791.482	370			
791.514			59	
791.514			59.25	
791.514				501.75
791.514				501.75
791.514		156.25		
791.514	373.25			
791.549			59.25	
791.549				501.75
791.549				501.75
791.549		156.5		
791.549	377.5			
791.577			59.75	
791.577				501.75
791.577		157.5		
791.577	382.5			
791.61			59.75	
791.61				501.75
791.61				501.75
791.61		159.5		
791.61	387.5			
791.641			59.25	
791.641			59.5	
791.641				501.5
791.641				501.5
791.641		162.75		
791.641	393.25			
791.678			59	
791.678				501.5
791.678		166.25		
791.678	398.75			
791.706			58.75	
791.706				501.25
791.706		170.25		
791.706	403.75			
791.748			58.75	
791.748				500.75
791.748				500.75
791.748		174.75		
791.748	408.75			
791.782			58.25	
791.782				500.5
791.782				500.5
791.782		179.75		
791.782	413			
791.812			58	
791.812				500.5
791.812		184.25		
791.812	417			
791.841			58	
791.841				500.5
791.841		189		
791.841	419.75			
791.875			58.25	
791.875				500.5
791.875		193		
791.875	421.75			
791.912			57.75	
791.912				500.25
791.912				500.5
791.912		197		
791.912	423			
791.944			58.25	
791.944				500.5
791.944				500.75
791.944		200.5		
791.944	423.25			
791.982			58.75	
791.982				500.75
791.982		203		
791.982	422.25			
792.014			59.25	
792.014				501.5
792.014		204.75		
792.014	420.25			
792.047			60.25	
792.047			60	
792.047				502.5
792.047		205.75		
792.047	417.25			
792.078			61	
792.078			60.75	
792.078				503
792.078		206		
792.078	413.75			
792.104			61.75	
792.104				504
792.104				503.75
792.104		205.5		
792.104	409.25			
792.137			62.75	
792.137				505.25
792.137		204.25		
792.137	405			
792.179			64.25	
792.179				506.5
792.179		202.5		
792.179	400			
792.213			65.5	
792.213				507.5
792.213				507.75
792.213		200.25		
792.213	395.5			
792.246			66.75	
792.246				509
792.246				509
792.246		197.5		
792.246	390.5			
792.279			68.25	
792.279			68.25	
792.279				510.5
792.279				510
792.279		194.5		
792.279	386.25			
792.312			69.5	
792.312				511.75
792.312				512
792.312		191		
792.312	382.5			
792.346			70.75	
792.346				513.5
792.346				513.25
792.346		188.25		
792.346	379.5			
792.346	379.5			
792.381			72.25	
792.381				514.5
792.381				514.75
792.381		184.75		
792.381	377.5			
792.411			73.25	
792.411				515.75
792.411				516
792.411		182		
792.411	376.5			
792.435			74.25	
792.435				516.75
792.435		180		
792.435	376.5			
792.466			75.25	
792.466				517.5
792.466		178.5		
792.466	377.5			
792.466	377.25			
792.497			75.75	
792.497			75.75	
792.497				518.5
792.497				518.25
792.497		177.5		
792.497	379.75			
792.531			76.25	
792.531				519.25
792.531		177		
792.531	382.75			
792.564			76.25	
792.564			76	
792.564				519.25
792.564				519
792.564		177.5		
792.564	387			
792.591			76.25	
792.591			76	
792.591				519.25
792.591				519
792.591		177.5		
792.591	387			
792.622			76.75	
792.622				519.5
792.622				519.75
792.622		178.75		
792.622	391.75			
792.655			76.75	
792.655				519.5
792.655		180.75		
792.655	397.5			
792.694			76.5	
792.694			76.5	
792.694				519.25
792.694		186		
792.694	410			
792.73			76.75	
792.73				519.25
792.73				518.75
792.73		189		
792.73	416			
792.762			76.75	
792.762				519.25
792.762				518.75
792.762		189		
792.762	416			
792.794			76.25	
792.794				518.75
792.794				518.5
792.794		196.5		
792.794	427.75			
792.818			76.25	
792.818				518.75
792.818				518.5
792.818		196.5		
792.818	427.75			
792.852			75.75	
792.852			75.75	
792.852				518.25
792.852		199.75		
792.852	433.25			
792.884			75.75	
792.884				518.5
792.884		203.75		
792.884	437.25			
792.926			75.25	
792.926				518.25
792.926		207.25		
792.926	440.75			
792.967			75.75	
792.967			75.5	
792.967				518.25
792.967		213		
792.967	443.75			
793.013			76	
793.013				518.5
793.013				518.5
793.013		214.75		
793.013	444			
793.053			76.75	
793.053				519
793.053				518.75
793.053		216.25		
793.053	442.75			
793.085			77	
793.085				519.5
793.085		217		
793.085	440.25			
793.116			77.25	
793.116			77.75	
793.116				520.25
793.116		217.25		
793.116	437			
793.166			79.25	
793.166				522.25
793.166				521.75
793.166		215.5		
793.166	428.5			
793.187			79.25	
793.187				522.25
793.187				521.75
793.187		215.5		
793.187	428.5			
793.219			80.25	
793.219				523.25
793.219				522.75
793.219		214		
793.219	423			
793.255			81.25	
793.255				524
793.255		212.25		
793.255	417.25			
793.289			81.75	
793.289				524.75
793.289		210		
793.289	411.5			
793.329			84.25	
793.329				527.25
793.329		204.75		
793.329	400.75			
793.358			84.25	
793.358				527.25
793.358		204.75		
793.358	400.75			
793.389			85	
793.389			84.75	
793.389				528.25
793.389		202.25		
793.389	396			
793.422			85.5	
793.422				529.25
793.422		199.75		
793.422	392.25			
793.462			86.25	
793.462				529.25
793.462		198.25		
793.462	389.25			
793.462	389.25			
793.495			87	
793.495			87	
793.495				530.25
793.495		194.75		
793.495	387			
793.528			86.5	
793.528				530.25
793.528		193.75		
793.528	387.25			
793.562			86.5	
793.562				530.25
793.562		193.75		
793.562	387.25			
793.595			86.5	
793.595				529.25
793.595		193		
793.595	391.25			
793.626			86.5	
793.626				529.25
793.626		193		
793.626	391.25			
793.662			84.75	
793.662				528.25
793.662		195		
793.662	399			
793.695			83.75	
793.695			83.75	
793.695				527.25
793.695		196.25		
793.695	404.25			
793.72			83.75	
793.72			83.75	
793.72				527.25
793.72		196.25		
793.72	404.25			
793.754			82.75	
793.754			82.75	
793.754				525.75
793.754		198		
793.754	410.25			
793.785			81.5	
793.785				524.5
793.785		199.75		
793.785	415.5			
793.82			80.75	
793.82				523.25
793.82		201.75		
793.82	421.25			
793.855			79.75	
793.855				522.25
793.855				522.25
793.855		203.5		
793.855	426.75			
793.886			78.25	
793.886				521.5
793.886		205.5		
793.886	431.75			
793.918			77.75	
793.918				520.25
793.918				520.25
793.918		207		
793.918	436			
793.952			76.75	
793.952				519.25
793.952				519.5
793.952		208.25		
793.952	439.25			
793.983			76	
793.983				518.5
793.983	441.75			
793.983		209.25		
794.015			75.25	
794.015				518
794.015				517.75
794.015		209.5		
794.015	443			
794.047			74.75	
794.047				517.25
794.047		209.5		
794.047	443.75			
794.081			74.25	
794.081				516.75
794.081		209.25		
794.081	442.25			
794.113			74	
794.113				516.25
794.113		208.25		
794.113	440.25			
794.146			73.75	
794.146				516.5
794.146				516
794.146		207.25		
794.146	437			
794.179			73.75	
794.179				516
794.179		205.25		
794.179	432.5			
794.212			73.5	
794.212			73.75	
794.212				516
794.212		203.5		
794.212	427.25			
794.247			73.75	
794.247				516
794.247				516
794.247		200.5		
794.247	421.75			
794.272			73.5	
794.272				516
794.272		198.5		
794.272	415.25			
794.306			73.25	
794.306				516.25
794.306		195.75		
794.306	409.25			
794.344			73	
794.344				516
794.344		193		
794.344	402.5			
794.367			73.25	
794.367			73.5	
794.367				516
794.367				516
794.367		190		
794.367	396			
794.412			73.25	
794.412				516
794.412				516
794.412		187.75		
794.412	390.25			
794.444			73.25	
794.444			73	
794.444				516
794.444				515.75
794.444		186		
794.444	384.75			
794.479			72.75	
794.479			72.5	
794.479				515.5
794.479		184		
794.479	380			
794.512			72.5	
794.512				515
794.512		182.5		
794.512	376.25			
794.546			72	
794.546				514.5
794.546				514.25
794.546		181.75		
794.546	373.5			
794.579			71.25	
794.579			71	
794.579				513.75
794.579				513.5
794.579		181		
794.579	372			
794.613			70.5	
794.613				513.25
794.613				513.25
794.613		180.75		
794.613	371.5			
794.613	371.5			
794.644			69.75	
794.644				512.25
794.644		181		
794.644	372.25			
794.669			68.75	
794.669				511.25
794.669		181.25		
794.669	374			
794.701			67.75	
794.701				510.25
794.701				510
794.701		182.5		
794.701	377			
794.734			66.75	
794.734				509.5
794.734		183.5		
794.734	380.25			
794.768			65.75	
794.768			66.25	
794.768				508.5
794.768		184.75		
794.768	384.75			
794.801			64.75	
794.801				507.25
794.801		186.5		
794.801	389.5			
794.83			63.75	
794.83				506
794.83				506
794.83		187.5		
794.83	394.75			
794.865			62.75	
794.865				505
794.865		189		
794.865	400			
794.911			61.75	
794.911				504
794.911		190.25		
794.911	405.25			
794.943			60.75	
794.943				503
794.943		191.5		
794.943	410			
794.968			60	
794.968				502.25
794.968				502.25
794.968		192		
794.968	414.25			
795.011			59.25	
795.011				501.5
795.011				501.75
795.011		192		
795.011	418			
795.036			58.75	
795.036				501
795.036		192		
795.036	421			
795.077			58.25	
795.077				500.5
795.077		191.5		
795.077	422.5			
795.103			57.75	
795.103				500.25
795.103				499.75
795.103	423.75			
795.103		190.75		
795.138			57.5	
795.138				499.75
795.138		189.75		
795.138	423.5			
795.189			57.75	
795.189				499.75
795.189		188		
795.189	422.25			
795.212			57.75	
795.212			57.75	
795.212				500
795.212		186.5		
795.212	420			
795.239			58	
795.239				500.5
795.239		184.5		
795.239	417			
795.274			58.5	
795.274				500.5
795.274		182.25		
795.274	412.75			
795.311			58.75	
795.311				501.25
795.311		179.75		
795.311	408.25			
795.338			59.5	
795.338				501.5
795.338		178		
795.338	403.25			
795.37			59.75	
795.37				502.25
795.37				502
795.37		176		
795.37	397.75			
795.412			60.25	
795.412			60.25	
795.412				502.75
795.412		174.5		
795.412	392.75			
795.447			60.75	
795.447				503.5
795.447		173		
795.447	387			
795.481			61.5	
795.481				503.75
795.481		172		
795.481	381.75			
795.511			62.25	
795.511				504.5
795.511		171.75		
795.511	377.25			
795.544			62.5	
795.544				504.75
795.544				505
795.544		171.5		
795.544	373.25			
795.57			62.75	
795.57				505.5
795.57		172		
795.57	370.25			
795.605			63.25	
795.605				505.5
795.605				505.75
795.605		173		
795.605	368.25			
795.634			63.5	
795.634				506
795.634				506
795.634		174.25		
795.634	367.25			
795.665			64.25	
795.665			64	
795.665				506
795.665				506
795.665		175.75		
795.665	367.25			
795.698			63.75	
795.698				506.5
795.698		178		
795.698	368.25			
795.729			63.75	
795.729				506.25
795.729		180.5		
795.729	370.75			
795.76			63.75	
795.76				506.25
795.76		180.5		
795.76	370.75			
795.795			63.75	
795.795			64	
795.795				506
795.795				506
795.795		185.75		
795.795	377.25			
795.827			63.75	
795.827				505.75
795.827		188.5		
795.827	382			
795.861			63.75	
795.861				505.75
795.861		188.5		
795.861	382			
795.894			63.25	
795.894				505.5
795.894		190.75		
795.894	387			
795.929			63.25	
795.929				505.5
795.929		195.75		
795.929	398.5			
795.961			63.25	
795.961				505.5
795.961		195.75		
795.961	398.5			
795.992			62.75	
795.992				505.5
795.992		197.25		
795.992	404			
796.028			63	
796.028				505.5
796.028				505.5
796.028		199.25		
796.028	415			
796.058			63	
796.058				505.5
796.058				505.5
796.058		199.25		
796.058	415			
796.094			63.25	
796.094				505.75
796.094				505.75
796.094		199.75		
796.094	419.25			
796.125			63.75	
796.125			64	
796.125				506
796.125		199.75		
796.125	423.25			
796.162			64.25	
796.162				506.5
796.162				506.25
796.162		199		
796.162	426.25			
796.194			64.75	
796.194				507.5
796.194		198		
796.194	428.25			
796.228			66.75	
796.228				508.75
796.228	429.25			
796.228		195.25		
796.261			66.75	
796.261				508.75
796.261	429.25			
796.261		195.25		
796.295			67.75	
796.295				510
796.295	428.25			
796.295		193.5		
796.326			70	
796.326				512.5
796.326				512.25
796.326		189.75		
796.326	424.25			
796.354			70	
796.354				512.5
796.354				512.25
796.354		189.75		
796.354	424.25			
796.386			71.25	
796.386				513.75
796.386				513.75
796.386		187.5		
796.386	421			
796.417			72.5	
796.417				515.25
796.417				515.25
796.417		186		
796.417	417.5			
796.462			73.75	
796.462				516.25
796.462				516.25
796.462		185		
796.462	413			
796.495			76.25	
796.495				519.25
796.495				519
796.495		183.75		
796.495	405			
796.527			77.25	
796.527				520.25
796.527		183.75		
796.527	400.75			
796.561			77.25	
796.561				520.25
796.561		183.75		
796.561	400.75			
796.595			78.25	
796.595				521.5
796.595		184		
796.595	397.25			
796.628			80.25	
796.628				523.25
796.628				523
796.628		187.25		
796.628	391.75			
796.661			80.25	
796.661				523.25
796.661				523
796.661		187.25		
796.661	391.75			
796.694			82	
796.694			81.75	
796.694				525
796.694		192.25		
796.694	389.5			
796.727			82.75	
796.727			82.5	
796.727				525.5
796.727		195.5		
796.727	389.75			
796.761			82.75	
796.761			82.5	
796.761				525.5
796.761		195.5		
796.761	389.75			
796.794			83	
796.794				526.25
796.794		198.75		
796.794	390.75			
796.83			83.25	
796.83				526.5
796.83				526.5
796.83		205.75		
796.83	395.5			
796.86			83.25	
796.86				526.5
796.86				526.5
796.86		205.75		
796.86	395.5			
796.883			83.25	
796.883				526.5
796.883		209.5		
796.883	399			
796.916			83.5	
796.916				526.5
796.916		212.75		
796.916	403.25			
796.961			83.25	
796.961				526.5
796.961		216		
796.961	408			
797.002			83	
797.002				526.25
797.002		220.75		
797.002	418			
797.026			83	
797.026				526.25
797.026		220.75		
797.026	418			
797.06			83.25	
797.06			82.75	
797.06				526.25
797.06		222.25		
797.06	422.75			
797.092			83.25	
797.092				525.75
797.092		223.5		
797.092	428			
797.128			82.75	
797.128				525.75
797.128		223.5		
797.128	436.5			
797.16			82.75	
797.16				525.75
797.16		223.5		
797.16	436.5			
797.193			82.75	
797.193				525.5
797.193		222.5		
797.193	440			
797.23			83	
797.23			83	
797.23				526
797.23		219		
797.23	444			
797.262			83	
797.262			83	
797.262				526
797.262		219		
797.262	444			
797.297			83.25	
797.297			83.25	
797.297				526.5
797.297		216		
797.297	444.25			
797.327			84.25	
797.327				527.25
797.327		209.75		
797.327	443			
797.353			84.25	
797.353				527.25
797.353		209.75		
797.353	443			
797.386			84.5	
797.386				527.5
797.386				527.5
797.386		206.5		
797.386	441			
797.427			85.25	
797.427				528.5
797.427		199.25		
797.427	434.75			
797.461			85.25	
797.461				528.5
797.461		199.25		
797.461	434.75			
797.496			85.75	
797.496			85.5	
797.496				529.25
797.496		196.25		
797.496	430.75			
797.527			86	
797.527			85.75	
797.527				529.25
797.527		191.5		
797.527	421.5			
797.556			86	
797.556			85.75	
797.556				529.25
797.556		191.5		
797.556	421.5			
797.587			86	
797.587				529.5
797.587		189.75		
797.587	417.25			
797.626			86	
797.626				529.25
797.626		188.25		
797.626	408.75			
797.652			86	
797.652				529.25
797.652		188.25		
797.652	408.75			
797.687			85.75	
797.687				528.75
797.687		188.5		
797.687	404.75			
797.732			84.25	
797.732				527.25
797.732				527.5
797.732		190.5		
797.732	398.5			
797.76			84.25	
797.76				527.25
797.76				527.5
797.76		190.5		
797.76	398.5			
797.794			83.25	
797.794				526.75
797.794		192.25		
797.794	396.25			
797.829			81.25	
797.829				524.25
797.829		197.25		
797.829	394.25			
797.862			81.25	
797.862				524.25
797.862		197.25		
797.862	394.25			
797.894			80.25	
797.894				523.25
797.894				523
797.894		199.75		
797.894	394.25			
797.927			78	
797.927			77.75	
797.927				520.25
797.927		205		
797.927	396			
797.958			78	
797.958			77.75	
797.958				520.25
797.958		205		
797.958	396			
797.995			76.75	
797.995				519.25
797.995		207.75		
797.995	397.75			
798.028			74.25	
798.028				516.5
798.028				516.5
798.028		211.25		
798.028	402.5			
798.061			74.25	
798.061				516.5
798.061				516.5
798.061		211.25		
798.061	402.5			
798.093			72.5	
798.093				515.25
798.093		212.25		
798.093	405.25			
798.127			70.25	
798.127			70.25	
798.127				512.75
798.127				513
798.127		212.5		
798.127	410.5			
798.154			70.25	
798.154			70.25	
798.154				512.75
798.154				513
798.154		212.5		
798.154	410.5			
798.188			69.5	
798.188				511.75
798.188		211.5		
798.188	413			
798.219			68.25	
798.219				510.5
798.219				510.5
798.219		209.5		
798.219	415			
798.249			67.75	
798.249				510
798.249				510
798.249		207.5		
798.249	416.75			
798.28			66.75	
798.28				509.25
798.28				508.75
798.28		204.25		
798.28	417.75			
798.313			66.25	
798.313				508.5
798.313				508.75
798.313		201.25		
798.313	418.5			
798.344			65.75	
798.344				508.5
798.344				508
798.344		197.25		
798.344	418.75			
798.374			65.5	
798.374				507.5
798.374				507.75
798.374		193		
798.374	417.75			
798.411			65.25	
798.411			65.25	
798.411				507.5
798.411				507.75
798.411		188.75		
798.411	416.5			
798.444			65.25	
798.444				507.25
798.444				507.25
798.444		184.25		
798.444	414.5			
798.477			64.75	
798.477				507.25
798.477		179.75		
798.477	412.5			
798.51			65	
798.51				507.25
798.51		175.5		
798.51	409.75			
798.545			64.75	
798.545				507.5
798.545				507.25
798.545		172		
798.545	406			
798.577			65	
798.577				507.5
798.577				507.75
798.577		168.75		
798.577	403			
798.61			65.25	
798.61				507.25
798.61		166.75		
798.61	399.5			
798.634			65.25	
798.634				507.5
798.634				507.75
798.634		165		
798.634	396.25			
798.666			65.25	
798.666				507.5
798.666				507.75
798.666		163.5		
798.666	392.75			
798.699			65.25	
798.699				507.5
798.699				507.5
798.699		163.5		
798.699	389.75			
798.744			65.25	
798.744			65.25	
798.744				507.25
798.744				507.5
798.744		164		
798.744	387			
798.769			65	
798.769				507.25
798.769				507.25
798.769		165.75		
798.769	384.75			
798.804			65	
798.804				507.25
798.804				507
798.804		168		
798.804	382.75			
798.835			64.75	
798.835				507
798.835		170.5		
798.835	381.5			
798.877			64.25	
798.877				506.5
798.877				506.75
798.877		174.25		
798.877	381.25			
798.91			63.75	
798.91			64.5	
798.91				506.25
798.91		178.25		
798.91	380.75			
798.939			63.75	
798.939			63.5	
798.939				505.75
798.939		182.25		
798.939	381.25			
798.97			63.25	
798.97			62.75	
798.97				505.5
798.97				505
798.97		186.5		
798.97	382.5			
799.01			62.75	
799.01			63	
799.01				505
799.01		190.5		
799.01	384.25			
799.044			62.25	
799.044			62.5	
799.044				504.5
799.044		194.25		
799.044	386.25			
799.077			62	
799.077			62	
799.077				504.5
799.077		198.25		
799.077	388.75			
799.111			61.75	
799.111			61.25	
799.111				504.25
799.111		201.5		
799.111	391.75			
799.142			62	
799.142				504
799.142				504
799.142		204.25		
799.142	394.5			
799.172			61.75	
799.172			61.75	
799.172				504
799.172		205.75		
799.172	397.25			
799.209			62	
799.209				504.5
799.209		207.25		
799.209	400.25			
799.238			62	
799.238				504.5
799.238				504.5
799.238		207.75		
799.238	403			
799.27			62.25	
799.27				504.75
799.27				504.75
799.27		207.5		
799.27	405.75			
799.309			63.25	
799.309				505.5
799.309		206.25		
799.309	408.25			
799.334			63.75	
799.334				506
799.334		204.25		
799.334	410.25			
