time	1	2	3	4
2805.837			103.5	
2805.837				527.25
2805.837	415.75			
2805.837		202		
2805.862			103.75	
2805.862				527.5
2805.862	407			
2805.862		203		
2805.886			103.75	
2805.886				527.75
2805.886	399			
2805.886		204.5		
2805.91			103.75	
2805.91				527.75
2805.91	399			
2805.91		204.5		
2805.937			104	
2805.937				528.5
2805.937		206.25		
2805.962			104.5	
2805.962				528
2805.962		208.5		
2805.962	386			
2805.985			104.75	
2805.985				528.5
2805.985	380.5			
2805.985		211		
2806.006			104.75	
2806.006				528.5
2806.006	380.5			
2806.006		211		
2806.024			104.75	
2806.024				528.5
2806.024	377			
2806.049			104.75	
2806.049				528.5
2806.049	375			
2806.049		216.75		
2806.069			104.75	
2806.069				528.5
2806.069	375			
2806.069		216.75		
2806.092			104.75	
2806.092				528.5
2806.092	374.5			
2806.092		219.5		
2806.115			104.75	
2806.115				528.5
2806.115	375.25			
2806.115		222.25		
2806.141			104.5	
2806.141				528.5
2806.141		225.25		
2806.141	378			
2806.165			104.5	
2806.165				528.5
2806.165		225.25		
2806.165	378			
2806.195			104.25	
2806.195				528.25
2806.195		227.5		
2806.195	382.25			
2806.22			103.75	
2806.22				528
2806.22		229.75		
2806.22	387.75			
2806.248			103.75	
2806.248				527.5
2806.248		231		
2806.248	394			
2806.274			103.75	
2806.274				527.5
2806.274		231		
2806.274	394			
2806.296			103.25	
2806.296				527.25
2806.296		232.5		
2806.296	402			
2806.32			102.75	
2806.32				526.75
2806.32		233		
2806.32	410			
2806.341			102.75	
2806.341				526.75
2806.341		233		
2806.341	410			
2806.357			102.5	
2806.357				526.5
2806.357		233		
2806.357	418.25			
2806.384			102.25	
2806.384				526.25
2806.384		232.5		
2806.384	426.75			
2806.403			102.25	
2806.403				526.25
2806.403		232.5		
2806.403	426.75			
2806.424			101.75	
2806.424				526.25
2806.424		231.25		
2806.424	435.25			
2806.457			101.75	
2806.457				525.5
2806.457	443			
2806.457		229.75		
2806.486			101.75	
2806.486				525.5
2806.486	449.5			
2806.509			101.75	
2806.509				525.5
2806.509	449.5			
2806.535			101.25	
2806.535				525.5
2806.535	455.5			
2806.535		224.75		
2806.561			101	
2806.561				525.5
2806.561	460.25			
2806.561		221.5		
2806.583			101.25	
