time	1	2	3	4
7307.724		189.25		
7307.724	354			
7307.75			76.5	
7307.75				482.25
7307.75		189.25		
7307.75	354			
7307.775			77.25	
7307.775				483.25
7307.775		192		
7307.775	353.5			
7307.798			77.75	
7307.798				483.75
7307.798		195		
7307.798	354			
7307.819			77.75	
7307.819				483.75
7307.819		195		
7307.819	354			
7307.846			78.25	
7307.846				484
7307.846		197.25		
7307.846	355.25			
7307.867			79	
7307.867				484.5
7307.867		200		
7307.867	357.5			
7307.897			79.25	
7307.897				484.75
7307.897		201.75		
7307.897	361.25			
7307.921			79.25	
7307.921				484.75
7307.921		201.75		
7307.921	361.25			
7307.947			80	
7307.947				485
7307.947		203.5		
7307.947	365.5			
7307.973			80	
7307.973				485.25
7307.973		204.5		
7307.973	370.25			
7308			80.5	
7308				485.75
7308		205		
7308	375.75			
7308.023			80.75	
7308.023				486
7308.023		205		
7308.023	382			
7308.047			80.75	
7308.047				486
7308.047		205		
7308.047	382			
7308.072			81	
7308.072				486
7308.072		205		
7308.072	387.75			
7308.091			81	
7308.091				486.5
7308.091		204		
7308.091	393.75			
7308.114			81	
7308.114				486.5
7308.114		204		
7308.114	393.75			
7308.139			81.5	
7308.139				486.75
7308.139	400.25			
7308.139		203		
7308.164			81.75	
7308.164				487.25
7308.164	404.75			
7308.164		201		
7308.191			81.75	
7308.191				487.25
7308.191	404.75			
7308.191		201		
7308.22			81.75	
7308.22				487.25
7308.22	409.75			
7308.22		199		
7308.251			82.25	
7308.251				487.75
7308.251	414.25			
7308.251		197		
7308.281			82.5	
7308.281				487.75
7308.281	417.25			
7308.281		194.5		
7308.308			83	
7308.308				488
7308.308	419.25			
7308.308		192.5		
7308.331			83.25	
7308.331				488.5
7308.331	420.75			
7308.331		190		
7308.364			83.75	
7308.364				488.75
7308.364	421.25			
7308.364		187.5		
7308.387			83.75	
7308.387				488.75
7308.387	421.25			
7308.387		187.5		
7308.409			84	
7308.409				489.25
7308.409	420.25			
7308.409		185.75		
7308.433			84.75	
7308.433				489.75
7308.433	418			
7308.433		183.75		
7308.455			85	
7308.455				490
7308.455	415.5			
7308.455		182.25		
7308.475			85	
7308.475				490
7308.475	415.5			
7308.475		182.25		
7308.499			85.25	
7308.499				490.75
7308.499	411.75			
7308.499		181.5		
7308.52			85.25	
7308.52				490.75
7308.52	411.75			
7308.52		181.5		
7308.55			86	
7308.55				491.25
7308.55	407.25			
7308.55		180.75		
7308.575			86.75	
7308.575				491.75
7308.575	402.5			
7308.575		180.75		
7308.596			87	
7308.596				492
7308.596	397.5			
7308.621			87	
7308.621				492
7308.621	397.5			
7308.646			87.5	
7308.646				492.5
7308.646		182.25		
7308.646	392			
7308.675			87.75	
7308.675				492.75
7308.675	386.75			
7308.699			88	
7308.699				493
7308.699		186		
7308.699	381.5			
7308.724			88.5	
7308.724				493.25
7308.724	377			
7308.745			88.5	
7308.745				493.25
7308.745	377			
7308.767			89	
7308.767				493.75
7308.767	372.75			
7308.794			88.75	
7308.794				494
7308.794		194.25		
7308.794	369.5			
7308.818			88.75	
7308.818				494
7308.818		194.25		
7308.818	369.5			
7308.844			89	
7308.844				494
7308.844		197.5		
7308.844	367.25			
7308.868			88.75	
7308.868				493.75
7308.868		200.5		
7308.868	365.25			
7308.889			88.75	
7308.889				493.75
7308.889		200.5		
7308.889	365.25			
7308.914			89	
7308.914				493.75
7308.914		203.75		
7308.914	365			
7308.942			88.75	
7308.942				493.75
7308.942		206		
7308.942	365.25			
7308.965			88.75	
7308.965				493.5
7308.965		209		
7308.965	366.5			
7308.988			88.75	
7308.988				493.5
7308.988		209		
7308.988	366.5			
7309.012			88.5	
7309.012				493
7309.012		211.25		
7309.012	368.75			
7309.037			88	
7309.037				493
7309.037		212.75		
7309.037	371.75			
7309.061			88	
7309.061				492.75
7309.061		214.25		
7309.061	376.25			
7309.088			88	
7309.088				492.75
7309.088		214.25		
7309.088	376.25			
7309.115			87.5	
7309.115				492.5
7309.115		214.75		
7309.115	380.25			
7309.139			87	
7309.139				492
7309.139		215		
7309.139	385.25			
7309.163			86.5	
7309.163				492
7309.163		214.75		
7309.163	390.5			
7309.183			86.5	
7309.183				492
7309.183		214.75		
7309.183	390.5			
7309.209			86.5	
7309.209				491.25
7309.209		213.5		
7309.209	395.5			
7309.235			86.25	
7309.235				491
7309.235		211.5		
7309.235	401			
7309.261			86	
7309.261				491
7309.261	405.5			
7309.261		209.25		
7309.286			86	
7309.286				491
7309.286	405.5			
7309.286		209.25		
7309.311			85.5	
7309.311				490.75
7309.311	409.5			
7309.311		206.5		
7309.335			85.75	
7309.335				490.5
7309.335	413.75			
7309.335		203		
7309.357			85	
7309.357				490.25
7309.357	416.75			
7309.357		200		
7309.385			85	
7309.385				490.25
7309.385	416.75			
7309.385		200		
7309.412			85	
7309.412				490.25
7309.412	418.5			
7309.412		196.5		
7309.431			85	
7309.431				490.5
7309.431	419.5			
7309.431		192.5		
7309.46			85	
7309.46				490.25
7309.46	420			
7309.46		189		
7309.484			85	
7309.484				490.25
7309.484	420			
7309.484		189		
7309.512			85	
7309.512				490.25
7309.512	419			
7309.512		185.5		
7309.533			85	
7309.533				490.25
7309.533	417			
7309.533		182.5		
7309.563			85.5	
7309.563				490.5
7309.563	414.5			
7309.563		180		
7309.583			85.5	
7309.583				490.5
7309.583	414.5			
7309.583		180		
7309.609			85.5	
7309.609				490.75
7309.609	411.25			
7309.609		178		
7309.63			86	
7309.63				490.75
7309.63	407.25			
7309.63		176		
7309.657			86	
7309.657				491
7309.657	402.25			
7309.657		175		
7309.686			86	
7309.686				491
7309.686	402.25			
7309.686		175		
7309.725			85.75	
7309.725				491
7309.725	397.5			
7309.725		175		
7309.759			86	
7309.759				491.25
7309.759	387			
7309.759		177		
7309.795			86	
7309.795				491
7309.795		178.75		
7309.795	382.25			
7309.827			86	
7309.827				491.25
7309.827	377.25			
7309.827		181.25		
7309.849			86	
7309.849				491.25
7309.849	377.25			
7309.849		181.25		
7309.876			86	
7309.876				491
7309.876	373			
7309.876		184		
7309.9			86	
7309.9				491
7309.9		187.25		
7309.9	369.75			
7309.924			85.75	
7309.924				490.75
7309.924	366.75			
7309.948			85.75	
7309.948				490.75
7309.948	366.75			
7309.972			85.75	
7309.972				490.75
7309.972	365			
7309.996			85.25	
7309.996				490.25
7309.996		198.5		
7309.996	363.75			
7310.022			85.25	
7310.022				490.25
7310.022		198.5		
7310.022	363.75			
7310.049			85	
7310.049				490
7310.049		202.25		
7310.049	363.5			
7310.075			85	
7310.075				489.75
7310.075		205.5		
7310.075	364.5			
7310.099			84.25	
7310.099				489.5
7310.099		208.5		
7310.099	365.75			
7310.122			84.25	
7310.122				489.5
7310.122		208.5		
7310.122	365.75			
7310.142			84	
7310.142				489.25
7310.142		210.75		
7310.142	368.5			
7310.168			83.5	
7310.168				488.75
7310.168		212.75		
7310.168	371.5			
7310.196			83	
7310.196				488.75
7310.196	375.25			
7310.222			83	
7310.222				488.75
7310.222	375.25			
7310.243			83	
7310.243				488.5
7310.243		214.75		
7310.243	379.75			
7310.267			82.75	
7310.267				488
7310.267		214.75		
7310.267	384.5			
7310.296			82	
7310.296				487.5
7310.296		213.75		
7310.296	388.75			
7310.319			82	
7310.319				487.5
7310.319		213.75		
7310.319	388.75			
7310.344			82	
7310.344				487.25
7310.344		211.75		
7310.344	393.5			
7310.369			81.75	
7310.369				487
7310.369	398			
7310.393			81.5	
7310.393				486.75
7310.393	402.25			
7310.393		206.5		
7310.414			81.5	
7310.414				486.75
7310.414	402.25			
7310.414		206.5		
7310.437			81	
7310.437				486.5
7310.437	405.75			
7310.437		203		
7310.462			81	
7310.462				486.25
7310.462	409			
7310.462		199		
7310.49			81	
7310.49				486.25
7310.49	409			
7310.49		199		
7310.512			80.75	
7310.512				486
7310.512	411.25			
7310.512		195.25		
7310.537			80.5	
7310.537				486
7310.537	413			
7310.537		190.75		
7310.564			80.25	
7310.564				485.75
7310.564	413.5			
7310.564		186.5		
7310.591			80	
7310.591				485.75
7310.591	413			
7310.591		182.25		
7310.615			80	
7310.615				485.75
7310.615	413			
7310.615		182.25		
7310.64			80	
7310.64				485.75
7310.64	411.75			
7310.64		178		
7310.665			80	
7310.665				485.75
7310.665	409.75			
7310.665		174.75		
7310.684			80	
7310.684				485.75
7310.684	409.75			
7310.684		174.75		
7310.709			80	
7310.709				485
7310.709	407			
7310.709		172		
7310.731			79.75	
7310.731				485
7310.731	403.5			
7310.731		169.75		
7310.752			79.75	
7310.752				485
7310.752	403.5			
7310.752		169.75		
7310.779			79.5	
7310.779				485
7310.779	399.25			
7310.779		167.75		
7310.805			79.75	
7310.805				485
7310.805	394.5			
7310.805		167		
7310.827			79	
7310.827				484.75
7310.827	389.5			
7310.827		166.75		
7310.855			79	
7310.855				484.5
7310.855	384.75			
7310.855		167.5		
7310.88			79	
7310.88				484.5
7310.88	384.75			
7310.88		167.5		
7310.904			79	
7310.904				484.5
7310.904	379.5			
7310.904		169		
7310.928			78.5	
7310.928				484
7310.928	375.25			
7310.928		170.75		
7310.951			78.5	
7310.951				484
7310.951	375.25			
7310.951		170.75		
7310.973			78	
7310.973				483.75
7310.973	370.5			
7310.973		173.25		
7310.997			78	
7310.997				483.5
7310.997		176.75		
7310.997	366.75			
7311.021			78	
7311.021				483.5
7311.021		176.75		
7311.021	366.75			
7311.045			77.25	
7311.045				483
7311.045		180		
7311.045	363.25			
7311.076			77	
7311.076				482.5
7311.076		183.75		
7311.076	360.75			
7311.099			76.25	
7311.099				482
7311.099		187.5		
7311.099	358.5			
7311.123			76.25	
7311.123				482
7311.123		187.5		
7311.123	358.5			
7311.152			76	
7311.152				481.75
7311.152		192		
7311.152	357.5			
7311.184			75	
7311.184				481.25
7311.184		195.25		
7311.184	357.5			
7311.21			74.75	
7311.21				480.75
7311.21		198.5		
7311.21	357.75			
7311.23			74.25	
7311.23				480.25
7311.23		201.5		
7311.23	359.25			
7311.254			74.25	
7311.254				480.25
7311.254		201.5		
7311.254	359.25			
7311.275			73.75	
7311.275				480
7311.275		204		
7311.275	361.5			
7311.3			73.75	
7311.3				479.5
7311.3	364.25			
7311.327			73.25	
7311.327				479.25
7311.327		206.5		
7311.327	367.25			
7311.354			73.25	
7311.354				479.25
7311.354		206.5		
7311.354	367.25			
7311.379			73	
7311.379				479.25
7311.379		207		
7311.379	371.25			
7311.402			73	
7311.402				479
7311.402		206		
7311.402	375.25			
7311.432			73	
7311.432				478.75
7311.432		204.5		
7311.432	379.5			
7311.461			73	
7311.461				479
7311.461		202.75		
7311.461	383.75			
7311.489			73	
7311.489				479
7311.489		202.75		
7311.489	383.75			
7311.509			73	
7311.509				479.25
7311.509		199.5		
7311.509	388.25			
7311.532			73.75	
7311.532				479.5
7311.532		196.75		
7311.532	392			
7311.563			74	
7311.563				479.75
7311.563		193		
7311.563	395.25			
7311.583			74	
7311.583				479.75
7311.583		193		
7311.583	395.25			
7311.611			74	
7311.611				480.25
7311.611	398			
7311.611		189		
7311.636			74.75	
7311.636				480.75
7311.636	400.5			
7311.663			75.75	
7311.663				481.25
7311.663	402.75			
7311.663		180.75		
7311.683			75.75	
7311.683				481.25
7311.683	402.75			
7311.683		180.75		
7311.711			76	
7311.711				481.75
7311.711	403.75			
7311.711		177		
7311.742			77	
7311.742				482.25
7311.742	404.25			
7311.742		173.25		
7311.765			77.75	
7311.765				483.25
7311.765	404			
7311.765		170.25		
7311.786			77.75	
7311.786				483.25
7311.786	404			
7311.786		170.25		
7311.815			78.25	
7311.815				483.75
7311.815	403.5			
7311.815		168		
7311.836			79	
7311.836				484.75
7311.836	401.5			
7311.836		166.25		
7311.859			80	
7311.859				485
7311.859	399.75			
7311.859		165.5		
7311.882			80	
7311.882				485
