time	1	2	3	4
1785.911				539.75
1785.911		241.5		
1785.911	431			
1785.934			100.75	
1785.934				538.75
1785.934		244		
1785.934	429.25			
1785.955			100.75	
1785.955				538.75
1785.955		244		
1785.955	429.25			
1785.975			101.5	
1785.975				538.25
1785.975		246		
1785.975	427.25			
1785.998				538.75
1785.998		247		
1785.998	426.25			
1786.017				538.75
1786.017		247		
1786.017	426.25			
1786.039			100	
1786.039				540
1786.039		247		
1786.039	424.5			
1786.067			101.5	
1786.067				540.5
1786.067		246.5		
1786.067	423			
1786.091			101.5	
1786.091				540.5
1786.091		246.5		
1786.091	423			
1786.11			101.25	
1786.11				540.5
1786.11		244.75		
1786.11	421.5			
1786.133			101	
1786.133				541.25
1786.133		242.25		
1786.133	420.25			
1786.155			101	
1786.155				541.25
1786.155		242.25		
1786.155	420.25			
1786.183			101.5	
1786.183				541.25
1786.183		238.75		
1786.183	418.75			
1786.208			102	
1786.208				540.5
1786.208		235		
1786.208	417.75			
1786.232			102	
1786.232				540.75
1786.232		230.5		
1786.232	417.25			
1786.254			102	
1786.254				540.75
1786.254		230.5		
1786.254	417.25			
1786.275			102	
1786.275				541.25
1786.275	417			
1786.275		226		
1786.299			102	
1786.299				541.25
1786.299	417.25			
1786.299		221.5		
1786.324			102	
1786.324				541.25
1786.324	417.25			
1786.324		221.5		
1786.342			102.25	
1786.342				541.25
1786.342	417.75			
1786.342		216.75		
1786.373			102.25	
1786.373				541
1786.373	418.25			
1786.373		211.75		
1786.396			102.25	
1786.396				540.75
1786.396	419.25			
1786.396		207.5		
1786.417			102.25	
1786.417				540.75
1786.417	419.25			
1786.417		207.5		
1786.446			102.75	
1786.446				540.25
1786.446	420.5			
1786.446		204		
1786.474			102.25	
1786.474				540.5
1786.474	422.25			
1786.474		200.75		
1786.502			102	
1786.502				540.25
1786.502	423.5			
1786.502		198.25		
1786.53			101.5	
1786.53				540
1786.53	425.25			
1786.53		196.5		
1786.559			101.5	
1786.559				540
1786.559	425.25			
1786.559		196.5		
1786.584			101.25	
1786.584				539.5
1786.584	427.25			
1786.584		195.75		
1786.609			101	
1786.609				539.25
1786.609	429.25			
1786.609		196		
1786.629			100.75	
1786.629				539.25
1786.629	430.75			
1786.629		196.75		
1786.656			100.75	
1786.656				539.25
1786.656	430.75			
1786.656		196.75		
1786.679			100.25	
1786.679				538.75
1786.679	432.5			
1786.679		198.25		
1786.703			100.25	
1786.703				538.25
1786.703	433.5			
1786.703		200.5		
1786.72			100.25	
1786.72				538.25
1786.72	433.5			
1786.72		200.5		
1786.743			99.75	
1786.743				538.25
1786.743	434.75			
1786.743		203.5		
1786.765			99.25	
1786.765				538
1786.765	435.25			
1786.765		207		
1786.787			99.25	
1786.787				538
1786.787	435.25			
1786.787		207		
