time	1	2	3	4
1634.901			126.25	
1634.901				555.75
1634.901	458			
1634.901		246.5		
1634.924			126	
1634.924				555.75
1634.924	461.75			
1634.924		249.75		
1634.948			126.25	
1634.948				555.75
1634.948	465.25			
1634.948		252.25		
1634.975			126.75	
1634.975				556.25
1634.975	467.25			
1634.975		254.75		
1634.999			126.75	
1634.999				556.25
1634.999	467.25			
1634.999		254.75		
1635.021			126.75	
1635.021				556.5
1635.021	469.25			
1635.021		256.25		
1635.042			127	
1635.042				556.75
1635.042	470.25			
1635.042		257.5		
1635.066			127	
1635.066				556.75
1635.066	470.25			
1635.066		257.5		
1635.086			127.75	
1635.086				557
1635.086	470.25			
1635.086		258.5		
1635.114			128	
1635.114				557.25
1635.114	469.25			
1635.114		258.25		
1635.139			128	
1635.139				557.25
1635.139	469.25			
1635.139		258.25		
1635.164			128.75	
1635.164				558
1635.164	467.5			
1635.164		258		
1635.193			128.75	
1635.193				558.75
1635.193		257		
1635.193	465			
1635.216			129.75	
1635.216				559
1635.216		255.5		
1635.216	462			
1635.241			130	
1635.241				559.75
1635.241		253.5		
1635.241	458.75			
1635.264			130	
1635.264				559.75
1635.264		253.5		
1635.264	458.75			
1635.281			130.75	
1635.281				560
1635.281		251.5		
1635.281	454.75			
1635.302			130.75	
1635.302				560
1635.302		251.5		
1635.302	454.75			
1635.33			131.5	
1635.33				560.75
1635.33		249		
1635.33	450.5			
1635.359			131.75	
1635.359				561.75
1635.359		246.25		
1635.359	446.25			
1635.387			132.75	
1635.387				562
1635.387		243.75		
1635.387	441.75			
1635.416			133.75	
1635.416				562.5
1635.416		241.25		
1635.416	438			
1635.439			133.75	
1635.439				562.5
1635.439		241.25		
1635.439	438			
1635.466			133.75	
1635.466				563.25
1635.466		238.75		
1635.466	434.75			
1635.491			134.5	
1635.491				563.75
1635.491	432			
1635.491		236.75		
1635.518			134.75	
1635.518				563.75
1635.518	429.5			
1635.518		235		
1635.54			135	
1635.54				564
1635.54	428			
1635.54		233.5		
1635.566			135	
1635.566				564
1635.566	428			
1635.566		233.5		
1635.593			135.25	
1635.593				564.5
1635.593	427.25			
1635.593		233		
1635.614			135.25	
1635.614				564.75
1635.614	427.5			
1635.614		232.75		
1635.635			135.25	
1635.635				564.75
1635.635	427.5			
1635.635		232.75		
1635.66			135.5	
1635.66				564.75
1635.66	428.5			
1635.66		233		
1635.682			135.75	
1635.682				564.5
1635.682	430.25			
1635.682		233.75		
1635.704			135.75	
1635.704				564.5
1635.704	430.25			
1635.704		233.75		
1635.731			135.25	
1635.731				564.5
1635.731	433.25			
1635.731		235		
1635.756			134.5	
1635.756				563.75
1635.756	436.25			
1635.756		236.5		
1635.779			134.75	
1635.779				563.75
1635.779	440			
1635.779		238.5		
1635.803			134.75	
1635.803				563.75
1635.803	440			
1635.803		238.5		
1635.827			134	
1635.827				563.25
1635.827	443.75			
1635.827		241		
1635.85			133.75	
1635.85				563.25
1635.85	448.5			
1635.85		243.25		
1635.871			133.75	
1635.871				563.25
1635.871	448.5			
1635.871		243.25		
1635.89			133	
1635.89				562.75
1635.89	452.75			
1635.89		246.25		
1635.913			132.75	
1635.913				561.75
1635.913	457			
1635.913		249		
1635.937			132.75	
1635.937				561.75
1635.937	457			
1635.937		249		
1635.958			132.75	
1635.958				561.25
1635.958	460.75			
1635.958		251.5		
1635.987			131.75	
1635.987				561
1635.987	464.75			
1635.987		254		
1636.008			131	
1636.008				560.75
1636.008	468.25			
1636.008		256		
1636.036			131	
1636.036				560.75
1636.036	468.25			
1636.036		256		
1636.06			130.75	
1636.06				560.25
1636.06	470.75			
1636.06		257.5		
1636.082			130.75	
1636.082				559.75
1636.082	472.25			
1636.082		258.75		
1636.108			130	
1636.108				559.75
1636.108	473.25			
1636.108		259.5		
1636.13			130	
1636.13				559.75
1636.13	473.25			
1636.13		259.5		
1636.156			129.75	
1636.156				559.5
1636.156	473.25			
1636.156		259.25		
1636.184			129.75	
1636.184				559
1636.184	472.25			
1636.184		259		
1636.207			129.75	
1636.207				559
1636.207	472.25			
1636.207		259		
1636.232			129.75	
1636.232				558.75
1636.232	470.75			
1636.232		258		
1636.251			129.5	
1636.251				558.75
1636.251	468.25			
1636.251		256.25		
1636.277			129.75	
1636.277				559
1636.277		254.25		
1636.277	465			
1636.298			129.75	
1636.298				559
1636.298		254.25		
1636.298	465			
1636.328			129.75	
1636.328				558.75
1636.328		252		
1636.328	460.75			
1636.353			129.5	
1636.353				558.75
1636.353		249.25		
1636.353	456.75			
1636.375			129.5	
1636.375				559
1636.375		246.75		
1636.375	451.75			
1636.399			129.5	
1636.399				559
1636.399		246.75		
1636.399	451.75			
1636.426			129.75	
1636.426				559
1636.426	446.5			
1636.426		243.75		
1636.45			129.5	
1636.45				558.75
1636.45		240.75		
1636.45	441.75			
1636.478			129.75	
1636.478				559.25
1636.478	437			
1636.478		237.5		
1636.503			129.75	
1636.503				559.25
1636.503	437			
1636.503		237.5		
1636.529			129.75	
1636.529				559.25
1636.529	432.75			
1636.529		235		
1636.554			130	
1636.554				559.25
1636.554	429			
1636.554		232		
1636.576			130	
1636.576				559
1636.576	425.25			
1636.576		230		
1636.599			130	
1636.599				559
1636.599	425.25			
1636.599		230		
1636.621			129.75	
1636.621				559.25
1636.621	423.25			
1636.621		228.5		
1636.646			129.75	
1636.646				559.5
1636.646	421.5			
1636.646		227		
1636.672			129.75	
1636.672				559
1636.672	420.75			
1636.672		226.75		
1636.693			129.75	
1636.693				559
1636.693	420.75			
1636.693		226.75		
1636.723			129.75	
1636.723				559
1636.723	420.75			
1636.723		226.75		
1636.75			129.75	
1636.75				558.75
1636.75	421.75			
1636.75		227		
1636.781			129.5	
1636.781				558.75
1636.781	423.75			
1636.781		228		
1636.812			129	
1636.812				558.75
1636.812	426.25			
1636.812		230		
1636.84			129	
1636.84				558.75
1636.84	426.25			
1636.84		230		
1636.863			128.75	
1636.863				558
1636.863	429.5			
1636.863		232		
1636.89			128.75	
1636.89				557.75
1636.89	433.25			
1636.89		234		
1636.917			128	
1636.917				557.75
1636.917	437.75			
1636.917		236.5		
1636.942			128	
1636.942				557
1636.942	442.25			
1636.942		239.25		
1636.968			128	
1636.968				557
1636.968	442.25			
1636.968		239.25		
1636.993			127.75	
1636.993				556.75
1636.993	446.75			
1636.993		242		
1637.015			127.25	
1637.015				556.75
1637.015	451.75			
1637.015		244.75		
1637.035			127.25	
1637.035				556.75
1637.035	451.75			
1637.035		244.75		
1637.055			127	
1637.055				556.75
1637.055	456			
1637.055		247.25		
1637.076			127	
1637.076				556.25
1637.076	460			
1637.076		250		
1637.101			127	
1637.101				556.25
1637.101	460			
1637.101		250		
1637.125			126.75	
1637.125				555.75
1637.125	463.5			
1637.125		252		
1637.148			126.75	
1637.148				556.25
1637.148	466.5			
1637.148		253.75		
1637.172			126.5	
1637.172				556.25
1637.172	468.75			
1637.172		254.75		
1637.198			126.5	
1637.198				556.25
1637.198	468.75			
1637.198		254.75		
1637.223			126.5	
1637.223				555.75
1637.223	469.75			
1637.223		255.75		
1637.246			126.5	
1637.246				555.75
1637.246	470.25			
1637.246		255.75		
1637.274			126.75	
1637.274				556.25
1637.274	469.75			
1637.274		255		
1637.296			126.75	
1637.296				556.25
1637.296	469.75			
1637.296		255		
1637.316			126.75	
1637.316				556.75
1637.316	468.5			
1637.316		254.25		
1637.339			127.75	
1637.339				556.75
1637.339	466.5			
1637.339		253.25		
1637.361			127.75	
1637.361				556.75
1637.361	466.5			
1637.361		253.25		
1637.384			127.75	
1637.384				556.75
1637.384	463.25			
1637.384		251.25		
1637.407			127.75	
1637.407				556.75
1637.407	463.25			
1637.407		251.25		
1637.431			127.75	
1637.431				557.75
1637.431	459.75			
1637.431		249.5		
1637.46			128.75	
1637.46				558
1637.46	455.75			
1637.46		247		
1637.483			129	
1637.483				558
1637.483	451.25			
1637.483		244.75		
1637.507			129	
1637.507				558
1637.507	451.25			
1637.507		244.75		
1637.529			129.5	
1637.529				558.5
1637.529	447.25			
1637.529		241.75		
1637.556			129.75	
1637.556				559.25
1637.556	442.25			
1637.556		239.5		
1637.579			130.25	
1637.579				559.75
1637.579	437.75			
1637.579		237.25		
1637.6			130.25	
1637.6				559.75
1637.6	437.75			
1637.6		237.25		
1637.621			130.5	
1637.621				559.75
1637.621	434.25			
